,index,Unnamed: 0,mig_ext_sex,mig_ext_age,mig_ext_motivo,mig_ext_motivo/1,mig_ext_motivo/2,mig_ext_motivo/3,mig_ext_motivo/4,mig_ext_motivo/5,mig_ext_motivo/6,mig_ext_motivo/7,mig_ext_motivo/8,mig_ext_motivo/9,mig_ext_motivo/10,mig_ext_motivo/11,mig_ext_motivo/12,mig_ext_motivo/13,mig_ext_motivo/14,mig_ext_motivo/15,mig_ext_motivo/16,mig_ext_motivo/99,mig_ext_acompany,mig_ext_acompany/1,mig_ext_acompany/2,mig_ext_acompany/3,mig_ext_acompany/4,mig_ext_acompany/5,mig_ext_acompany/6,mig_ext_acompany/7,mig_ext_acompany/8,mig_ext_acompany/9,mig_ext_acompany/99,mig_ext_medio,mig_ext_medio/1,mig_ext_medio/2,mig_ext_medio/3,mig_ext_medio/4,mig_ext_medio/5,mig_ext_medio/6,mig_ext_medio/7,mig_ext_medio/8,mig_ext_medio/9,mig_ext_medio/10,mig_ext_medio/11,mig_ext_medio/12,mig_ext_medio/99,mig_ext_cost_awareness,mig_ext_cost_currency,mig_ext_cost_total,mig_ext_attempts,mig_ext_cost_dist_awareness,mig_ext_cost_transportation,mig_ext_cost_subsistence,mig_ext_cost_intermediaries,mig_ext_cost_other,sum_gasto_viaje,note_mig_calculo,mig_ext_finance,mig_ext_finance/1,mig_ext_finance/2,mig_ext_finance/3,mig_ext_finance/4,mig_ext_finance/5,mig_ext_finance/6,mig_ext_finance/7,mig_ext_finance/8,mig_ext_finance/9,mig_ext_finance/10,mig_ext_finance/11,mig_ext_finance/99,mig_ext_violence,mig_ext_violence/1,mig_ext_violence/2,mig_ext_violence/3,mig_ext_violence/4,mig_ext_violence/5,mig_ext_violence/6,mig_ext_violence/7,mig_ext_violence/8,mig_ext_violence/9,mig_ext_violence/10,mig_ext_violence/11,mig_ext_violence/99,mig_ext_violence_who,mig_ext_violence_who/1,mig_ext_violence_who/2,mig_ext_violence_who/3,mig_ext_violence_who/4,mig_ext_violence_who/5,mig_ext_violence_who/6,mig_ext_violence_who/7,mig_ext_violence_who/99,mig_ext_country,mig_ext_country_other,mig_ext_llego,mig_ext_return,_index,_parent_table_name,rsp_id,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission__tags,country,mig_ext_finance_group/1,mig_ext_finance_group/2,mig_ext_finance_group/3,mig_ext_medio_group/1,mig_ext_medio_group/2,mig_ext_medio_group/3,cost_per_attempt,migrated_yn,experienced_violence_sum,experienced_violence_yn,violence_strings
196,1099,1099,2,40,1 7 8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,11700.0,3.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,3,,1138,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3196,175424792,f9aefe58-eb55-4b95-972c-c8a83fec7df2,2021-05-02T20:44:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,3900.0,1,1.0,True,['Passed away or whereabouts are unknown']
197,1104,1104,2,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,10400.0,3.0,1.0,60.0,20.0,20.0,0.0,100.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,,1143,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3220,175434178,07918b49-636a-4fb5-9153-9948c3220151,2021-05-02T22:51:27,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,3466.666666666666,1,1.0,True,['Threat / Intimidation']
198,1110,1110,2,35,7 8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,2.0,99.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1149,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3245,175438009,d56a3b6d-7296-4534-a36a-584bab79d490,2021-05-03T00:27:34,,[],submitted_via_web,,[],GT,1,0,0,0,1,0,,1,1.0,True,['Other']
199,1111,1111,2,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,205.0,1.0,1.0,75.0,25.0,0.0,0.0,100.0,,7,0,0,0,0,0,0,1,0,0,0,0,0,5 6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,2,1.0,1150,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3252,175438234,44177c77-5fe8-4f71-b813-d0e81cfd28bc,2021-05-03T00:31:05,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,205.0,1,2.0,True,"['Threat / Intimidation', 'Physical aggression']"
200,1113,1113,2,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,2.0,0.0,,,,,,,9,0,0,0,0,0,0,0,0,1,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,4,,1152,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3255,175438512,2a3d0b8a-1b74-42f1-9df4-c5f3b0168528,2021-05-03T00:42:57,,[],submitted_via_web,wfpmandeteam,[],GT,0,0,1,0,1,0,,1,1.0,True,['Other']
201,1114,1114,2,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,2.0,0.0,,,,,,,9,0,0,0,0,0,0,0,0,1,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1153,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3255,175438512,2a3d0b8a-1b74-42f1-9df4-c5f3b0168528,2021-05-03T00:42:57,,[],submitted_via_web,wfpmandeteam,[],GT,0,0,1,0,1,0,,1,1.0,True,['Other']
202,1116,1116,2,20,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,15.6,1.0,0.0,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1155,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3273,175438700,fec212f4-e3f2-4448-b25b-33c8faa1e94d,2021-05-03T00:45:57,,[],submitted_via_web,,[],GT,0,0,1,0,1,0,15.6,1,1.0,True,['Other']
203,1124,1124,2,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0.0,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,4,,1,,1163,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3300,175442582,46ced6fa-b6a6-4aac-b7e2-0646205ec7ca,2021-05-03T02:08:09,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,1,0,,1,1.0,True,['Other']
204,1130,1130,2,23,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,16250.0,1.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,2,1.0,1170,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3323,175443408,fc17877e-a188-4ed1-959e-dee1a42d181b,2021-05-03T02:26:54,,[],submitted_via_web,,[],GT,1,0,0,0,1,0,16250.0,1,1.0,True,['Kidnapping / Attempted kidnapping']
205,1137,1137,1,24,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,2,9.0,1177,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3336,175629803,4278ce30-0766-45a6-b988-42e37e9246bc,2021-05-03T17:20:25,,[],submitted_via_web,wfpmandeteam,[],HND,1,0,0,0,1,0,,1,1.0,True,['Theft']
206,1138,1138,2,28,2 1 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,1435.0,1.0,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,3 5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,2,9.0,1178,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3336,175629803,4278ce30-0766-45a6-b988-42e37e9246bc,2021-05-03T17:20:25,,[],submitted_via_web,wfpmandeteam,[],HND,1,0,0,0,1,0,1435.0,1,2.0,True,"['Theft', 'Threat / Intimidation']"
207,1143,1143,2,28,1 2 8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,7000.0,1.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,99,,1183,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3360,175652676,ee54708a-e1e3-4e78-91a2-e8cb8109ef09,2021-05-03T19:54:30,,[],submitted_via_web,,[],SLV,1,0,0,0,0,1,7000.0,1,1.0,True,['Other']
208,1152,1152,2,32,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,202.15,1.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,2 6 3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,1,,1192,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3392,175656190,20210b69-75fb-43d7-9beb-cfbfb1d1b5e6,2021-05-03T20:19:40,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,202.15,1,3.0,True,"['Extortion / Attempted extortion', 'Theft', 'Physical aggression']"
209,1160,1160,2,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,3000.0,1.0,0.0,,,,,,,7 8,0,0,0,0,0,0,1,1,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1200,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3421,175657869,b3b90ecc-9fa8-482a-af3a-ddf4acdfa9f3,2021-05-03T20:31:47,,[],submitted_via_web,,[],SLV,0,1,1,0,0,1,3000.0,1,1.0,True,['Other']
210,1167,1167,2,38,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,8000.0,3.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,,1,,1207,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3447,175659765,4297bfa6-a68e-4312-8a3b-ff7817661061,2021-05-03T20:46:45,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,2666.6666666666665,1,1.0,True,['Threat / Intimidation']
211,1168,1168,2,19,1 7 2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,,3,,1208,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3448,175659771,b763171d-d9e9-4d58-be62-3e4f42bba20f,2021-05-03T20:46:46,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,,1,1.0,True,['Physical aggression']
212,1176,1176,2,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,4,,1216,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3464,175662330,600071bc-9e2b-4975-baca-c046e5b0a3a2,2021-05-03T21:06:52,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,,1,1.0,True,['Threat / Intimidation']
213,1177,1177,2,15,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,3000.0,1.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1217,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3468,175662591,1695d805-ec8c-4dd4-90fd-9153c48d10f7,2021-05-03T21:07:52,,[],submitted_via_web,,[],SLV,0,0,1,0,0,1,3000.0,1,1.0,True,['Other']
214,1178,1178,1,40,7 1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,3000.0,1.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1218,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3468,175662591,1695d805-ec8c-4dd4-90fd-9153c48d10f7,2021-05-03T21:07:52,,[],submitted_via_web,,[],SLV,0,0,1,0,0,1,3000.0,1,1.0,True,['Other']
215,1183,1183,2,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,5,,1223,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3509,175665612,e1a1a842-7a30-4aac-a1d4-0cbdedeb2f9e,2021-05-03T21:32:56,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,,1,1.0,True,['Passed away or whereabouts are unknown']
216,1189,1189,2,60,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,5,,1229,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3534,175666759,492fe78b-5775-4e32-a274-5f202be87646,2021-05-03T21:46:07,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,,1,1.0,True,['Armed robbery']
217,1195,1195,2,25,1 3 8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,2,1.0,1235,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3569,175668231,eebb2481-1a0d-47b2-ac10-00e2c5efeca4,2021-05-03T22:06:08,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,,1,1.0,True,['Theft']
218,1197,1197,2,32,1 2 8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,10530.0,3.0,0.0,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1237,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3590,175669008,e8458abe-e4ca-45b8-b4fe-e41378cdfec2,2021-05-03T22:14:29,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,3510.0,1,1.0,True,['Other']
219,1203,1203,2,40,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,205.0,1.0,1.0,70.0,20.0,5.0,5.0,100.0,,5 7,0,0,0,0,1,0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4 3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,,2,8.0,1243,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3615,175670726,bc7c700f-9668-4d5c-af34-5b9e4eecf449,2021-05-03T22:30:30,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,1,0,0,1,205.0,1,1.0,True,['Kidnapping / Attempted kidnapping']
220,1204,1204,2,27,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,99,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,4 3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,,1,,1244,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3618,175670731,c464d27d-eed1-486e-8b06-50b35e8b8c84,2021-05-03T22:30:35,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,,1,2.0,True,"['Theft', 'Armed robbery']"
221,1216,1216,2,32,3 8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,2.0,99.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,4,,1256,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3673,175676975,f595bcce-7aec-4e47-b72a-4f9630bcd5aa,2021-05-03T23:42:31,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,,1,1.0,True,['Extortion / Attempted extortion']
222,1217,1217,1,36,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,1.0,99.0,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1257,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3674,175676980,c9ee0e03-b0e5-4429-9879-58f1d3e4c2f0,2021-05-03T23:42:32,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,,1,1.0,True,['Other']
223,1219,1219,2,19,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,1.0,1.0,70.0,10.0,10.0,10.0,100.0,,10,0,0,0,0,0,0,0,0,0,1,0,0,6 3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,,1259,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3685,175677471,17dbfdd2-6a84-446a-af14-c9a53734215f,2021-05-03T23:54:17,,[],submitted_via_web,wfpmandeteam,[],GT,0,0,1,0,1,0,,1,2.0,True,"['Theft', 'Physical aggression']"
224,1220,1220,2,30,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6150.0,1.0,0.0,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,6,1.0,1261,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3692,175678226,197bfee6-c152-4842-9a91-7ab55e93c464,2021-05-04T00:04:08,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,6150.0,1,1.0,True,['Kidnapping / Attempted kidnapping']
225,1228,1228,2,1,2 4 7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1 2,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,99,,,,99.0,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,5,,1268,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3722,175681617,afcd40db-7e2b-491a-860b-7143770cf087,2021-05-04T01:03:37,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,,1,1.0,True,['Passed away or whereabouts are unknown']
226,1229,1229,2,2,2 4 7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2 1,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,99,,,,99.0,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,5,,1269,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3722,175681617,afcd40db-7e2b-491a-860b-7143770cf087,2021-05-04T01:03:37,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,,1,1.0,True,['Passed away or whereabouts are unknown']
227,1230,1230,2,22,2 4 7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5 8,0,0,0,0,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,99,,,,99.0,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,5,,1270,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3722,175681617,afcd40db-7e2b-491a-860b-7143770cf087,2021-05-04T01:03:37,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,,1,1.0,True,['Passed away or whereabouts are unknown']
